sea_surface_temperature,ocean_heat_content,mid_level_humidity,vertical_wind_shear,potential_vorticity,hurricane_binary
26.057790833606912,62.257961816470996,39.062623960204995,19.009499366462702,0.3936686537412031,0
29.737587738586548,107.75234598107316,91.7075421829594,0.0,1.9738010584365224,1
27.292607988874334,74.82790124060318,40.060481443153066,18.68977303625381,0.15582461277326676,0
28.024261610270266,105.75720450373765,58.41705916001618,11.362994299456686,1.0709911523571773,1
25.427555286818794,69.32722535086465,41.52899387069114,19.239442427857867,0.15472411513326878,0
29.972523864553846,105.46751590976987,69.97812875132395,6.643440162440108,1.2927452780098752,1
30.236954288849997,87.86567302912076,76.08460187153185,7.56062771846084,1.5170960705223089,1
28.73147112451439,89.29953556272035,56.17778900943745,10.129073455045381,0.7828899772974323,1
30.112580743313146,100.08267321463349,58.95943326973174,12.685399471270628,1.3471352875516889,1
26.98618267365463,39.560790197510165,29.512523968403055,24.642922320785814,0.8125663625736032,0
28.20021968720079,52.457151471775006,33.15923620472636,21.807767015695863,1.0219850755161675,0
24.559383438461893,41.81524913869832,26.351125217407095,18.3528367065234,1.0782063276999425,0
26.76585163281978,93.17636788673879,53.183020846269386,20.201851435092713,1.5529544818709995,0
26.094280687427194,75.43032279289652,22.86855295744236,21.58553223453425,0.33523070624561874,0
29.284474532444353,103.56450167682539,87.50311014806559,0.5465387903413923,1.3775876800133329,1
23.399733219043434,57.20013531836252,38.032989064553895,22.869648385361806,0.2762686028902813,0
29.02585687609563,91.33941882952013,57.30822549191595,13.833629563125916,1.9053195201198276,1
29.592448296345744,90.15908658399631,57.317175582863086,12.726290434373077,0.9297725885635134,1
26.196947155436774,72.56752472168766,24.925635584959693,25.94981796776228,0.9289617299246921,0
27.969703363386788,66.22235112477523,24.543478731840324,14.105022180993291,0.8871727795059959,0
29.01890588483903,95.03470744909922,93.42911001683831,3.6560774934808227,1.400677289883578,1
29.688491646486852,103.88230909094715,85.10965342123735,3.972134315296553,2.8287981269979876,1
29.713640212695406,107.35485158689389,61.74701433857781,4.786200427260177,1.7326460310108591,1
25.922910971529422,61.55732712120892,14.438819611357179,21.46943376438204,0.802649852638606,0
27.824237601037613,62.00035697406414,75.82761249180895,10.770157518387222,0.6924995969594866,1
29.202923880144304,85.80153004168771,69.30380775861191,8.242147693858563,1.2592229655563258,1
28.784314158224397,119.37570137626558,78.60980255454807,6.628507501573699,1.8150786292495693,1
28.810917796826647,95.84953493086444,52.83422776292704,11.574377726503965,0.945307776356777,1
29.295983371104597,86.62893673253089,66.18673355715767,10.029145592082129,1.1341218060189817,1
29.463531186915603,108.96745239850952,80.43145032047423,5.231650255982849,1.79284200919666,1
28.9212437486586,85.06566400866885,40.11364070171054,6.740665259408065,0.9318578693693897,1
29.86734406338275,115.16178287114958,82.14958151511289,0.0,0.7043439175450108,1
28.58061724151633,90.05119341820681,66.81927102238558,11.624264030128819,1.2581877760182336,1
28.120065733989573,107.05050321707972,83.14129173474802,6.078567267453435,1.9229382466831881,1
30.04367819914774,107.2318670011108,71.16405626080605,5.442724278246686,1.8058035997050617,1
25.650967847204676,34.624967817652745,44.13517229574408,27.451297977762525,0.04015253698168403,0
24.2163395407105,35.63348207820754,31.19191999983319,20.140160360794916,0.42229590933054717,0
25.85918550630364,70.23080658950421,30.86446544670951,13.946128791904696,0.0,0
24.807605707410485,50.06924721043714,35.26412701547888,23.342703040227814,0.11386497236213333,0
27.017357433218045,60.82841433916391,25.899198360286118,20.452602885534688,0.664474189926402,0
29.292326918909115,104.51275092259039,70.30774984348852,2.2303230467331767,1.459754698819221,1
28.473545598910587,97.61174039051639,77.69519725626473,12.397739372551737,0.3939112378270493,1
28.142417957755168,91.62223216898832,71.28386071863662,11.30362029176287,1.4704414553188598,1
30.33003195540632,112.1319662823769,67.38465231982211,0.0,1.2355772675735675,1
27.82632104822289,87.96831471015321,69.10817095403789,12.443606379085972,0.9250582262566824,1
29.361898160047343,126.17212574968624,80.5632197964024,5.911974049069218,2.088398781162254,1
31.676135333271695,128.26009713546935,89.06896387356107,3.7417909216273206,0.9118315964259496,1
28.112553974001603,89.04831000924821,58.998600637641104,10.150933154908923,1.761133674535611,1
27.857212748464832,70.21092747850587,39.52933716694782,27.473313849132893,0.5739850349368346,0
28.2388862744126,96.6968637426101,68.5602681531795,3.8963481281381096,1.4022579737476506,1
28.023755441844813,108.06858884146511,62.81494285024598,11.876428000912153,1.7940866336588468,1
29.877132445109122,118.74389180712727,69.3022338908076,0.0006149356665803296,1.7822554177953753,1
28.792914051039094,96.52873710470304,70.14639764187763,3.5069943823438265,2.084564231786198,1
28.203982027330206,87.1971728692282,57.735464233920275,11.365527009606474,1.0823622766445464,1
29.284100051765304,106.80946064333382,77.062020321142,7.291900562631126,1.8958510072955992,1
26.121272625629956,64.97131246329045,24.957692715449724,20.986245571348423,0.23159406173501856,0
26.83333338646668,48.7144896561487,34.36702222092393,12.67487903929254,0.5841311273525933,0
27.103494405363055,66.0656210372545,35.742848878615185,19.893673070915348,0.8951446329626037,0
28.5526277515798,87.57271410688972,57.917388542255516,7.022022953645256,1.4666170127930522,1
30.40845251214448,115.5623000940066,65.89851463660146,5.260574628684974,2.093419125402346,1
27.404269718117877,70.18047252468224,52.92697992097851,16.166996627731113,0.7474225427911698,0
27.74578212192818,97.97167147224907,65.27220761616877,10.01742505862361,1.7696077709748952,1
28.210626409746187,93.56667607249847,42.73631654125424,4.481086382313091,1.3070785017434647,1
27.952003079898887,87.4822132607362,63.298240664552644,12.763159384143776,1.0466087924304452,1
27.655791773806477,83.72271316607991,36.790326347642576,19.143733965486298,0.5349429701041055,0
29.56582719142034,116.35418030209226,69.11757231454438,2.9474517097705766,1.9561464777581503,1
29.67118392858738,103.92178012905568,80.45087608354359,4.955563014396623,1.966986035928518,1
29.984807961076513,114.47716925810278,77.89133853818483,0.0,2.136712309913605,1
27.22116590349594,114.04294754961698,90.17830955818489,3.1503458831643023,2.291212083843254,1
29.649413411581662,113.77100393902187,69.33899284142379,3.8578878923666924,2.6143494140727173,1
28.493881398847986,97.7279338628598,59.43908684737575,11.172006765000047,1.0366253423491067,1
29.78911648440673,120.9131012059427,83.5838243821281,7.088372444795072,3.0307441480722015,1
28.62297993048384,105.21162543991596,80.49652636687134,4.415935551130254,1.5595493789324613,1
30.43543647235654,98.61166882219231,77.70418784881366,2.6240840916967465,1.3811369725238942,1
28.681765947841274,120.07513689836922,83.8105836618861,5.275963924990331,2.344852961474032,1
25.60348099769653,50.89228286874749,41.290385847202224,20.578039789548416,0.3250074050034871,0
26.94497730737648,47.82344878861883,29.9404876953906,20.11294211650808,0.38875027042326626,0
28.350850867342757,89.91639212728543,49.10151816218857,12.358051872442626,1.0351355419807144,1
29.219649101390647,90.73886936124553,72.96242320423379,12.120865029761628,1.118812662740846,1
29.504194959774548,103.54035820875464,77.79840019654326,4.05405061613334,1.8597824358653239,1
28.354367655131476,97.27122481485493,67.13709037169384,8.117616500572895,1.7835541554529877,1
29.990219124050057,116.06723059136183,77.58379602894135,8.220804237675253,1.7295465985796088,1
27.66344402329767,84.99847318785271,71.01637106895063,10.166190735350002,1.3148881380701116,1
28.650157029019116,107.86557129069791,79.44410117073798,0.0,2.413792840717806,1
28.190804087741768,106.78573964348757,60.7600565463722,8.733397945585768,0.8243787425192117,1
30.23428955764382,127.02214944635239,87.15427138913415,5.480964542929453,1.9404661870508337,1
28.703399212953883,97.15545635009951,64.6313041901832,9.888755795669896,0.4528357416839782,1
25.815308711041652,58.56665119869407,40.320848412171834,22.0648553254647,0.0,0
28.742377498869825,94.31283816886298,72.51362281329638,7.755971540198395,0.5391590673228259,1
29.69853543390527,85.92503619264008,61.22741904308311,9.84406961261511,1.5050541017607766,1
30.086112061772464,101.69555593443435,79.0919966028949,3.4273833413404606,1.9803850539105907,1
26.308816120739138,62.38239629317354,44.90612435728915,23.544120575312547,0.3313670754238829,0
30.41941866102854,115.55604466003449,65.76509865413612,2.2101128241648094,1.8125966249047984,1
27.613983475643305,58.2277358254879,35.37430321424197,17.6109808439142,0.0,0
29.679273985448333,110.66990717224871,74.7310994823703,4.9333299734295855,1.598572152436913,1
25.446513072496476,40.45751058757969,44.83241315937298,20.09171413917094,1.0734500079283786,0
26.68107369773851,53.26595959916356,39.142062525670724,23.385782202435742,0.0,0
28.420260630654155,95.05785114826654,49.885301585901146,3.1844194891807387,0.6895752676430431,1
28.64953708151717,78.90712913312566,69.03125276701778,14.19244557913423,0.49111787802965834,1
29.516070420203917,101.4696286825517,58.663971407238044,17.875916740806737,1.0744191252336557,1
29.45980951244069,108.79618836046401,77.86762894567696,1.6678855454622803,2.293489711334477,1
29.764271816658376,95.5539886065174,61.83946475098232,8.70363687061174,1.3707934735448397,1
29.126772518659788,74.96844930400398,65.57876173855345,9.905976541990833,1.134194187281532,1
29.759333081990754,99.75813175670795,70.26115235478358,6.848783714093464,1.167028810390544,1
29.80184039443588,110.21311648671943,73.757927609402,5.713538218657626,1.924596343519116,1
26.586708640991915,54.86169498755146,41.19024507845844,15.484914359997576,0.9071828209717439,0
28.256265732995477,88.31662365762809,55.648152718300004,11.418860694139813,0.932887042284684,1
26.976992475484327,73.63198135689208,79.2764711108287,14.03762500953315,1.3666636242194374,1
29.489202220209652,109.11717951648745,74.8115827930061,3.292090038367085,2.0351423552550942,1
25.720241003713,52.661778652041804,34.946571415578624,19.053296922396434,0.44601022653712286,0
29.617370949146657,99.28142766959844,67.43594496045814,7.230544433973041,1.50193289187306,1
25.727886535455763,63.740839823153976,39.43330521667128,14.530334348797991,0.7648675015789999,0
26.757489169316944,50.73104254380743,47.96126947965366,26.588996703567567,0.4769475708150045,0
28.908201777924013,76.24850607959696,67.55061634863624,9.56594271777297,1.5133538896616958,1
27.546569923200856,83.59297599364805,39.82375941986447,15.635771238288987,0.4061969859416436,0
27.618557437834596,90.0508812670015,57.442078285859964,11.096711374505297,0.38521297377961117,1
28.057660787011013,88.05210378716764,70.18084786053656,8.943851031903126,1.4426920010080426,1
25.401542556542665,41.437118763397194,33.23316575896359,16.413590850003466,0.3509379598769522,0
29.93767790493603,110.88406886291847,72.18868611429014,5.757712603493948,1.370524536432899,1
28.042457163041252,86.07952217332885,68.78573652649587,12.251409585805284,1.6068262175880614,1
28.717301777907974,114.96699223236521,74.69943484016414,0.5389231559804246,1.5003313093587032,1
27.96823927587919,86.72204944122537,63.17692569294475,15.450379709987118,1.5483270207453856,1
26.45586121892164,85.39197200174908,41.9189820182778,20.732833211518425,0.5166167362255578,0
28.327335395651076,93.26910864239174,58.25518156269705,9.119705793060062,1.7023748160062788,1
29.096827102802195,88.97042191118582,59.26894991657645,7.945177715154395,0.45528597460511944,1
28.082586674160744,72.04017265415976,67.96681514168797,12.49720161577168,0.40826812200143914,1
26.274681163876565,70.78007418478857,57.685517808126114,12.575114014501457,0.044375396953459545,0
28.715043947551386,79.86394157645532,60.65842500877909,13.226880382052979,0.9487608659680866,1
29.143884750544064,77.74107736560055,55.36536138256832,11.604111848908595,0.9950026436476391,1
29.493621886946706,115.86693801475275,76.1300571206997,0.7041387244665636,2.4294936866220427,1
30.544383045723464,109.17319314157301,77.94119434393137,0.0,1.7463279157292302,1
28.91697263295098,87.5893677753422,58.771303625506306,10.29737737742848,1.208010935921612,1
28.977641782977365,86.58086959165945,62.326969525152684,11.669578465952805,0.5974923420358621,1
30.07733765123459,119.64851633097457,84.60425326779098,10.279593796629834,2.5839349018978703,1
29.596236505369518,113.23079273116029,82.3231222044813,2.535178472645366,1.3896527576122095,1
27.315098574531795,76.24903594654043,40.479242054371504,17.0996136395154,0.25970082774457287,0
28.137933116609727,108.94051645695865,86.95950581962589,4.598271957960302,1.8841985195686015,1
26.28961964079077,57.53331171778212,40.655170327348095,20.043249687906645,0.5279292250456263,0
28.091452849443478,81.8618635807107,61.306039669230984,8.64587430675597,1.4824267799421722,1
25.74548454926396,82.6084951999931,33.869179125879874,22.232076961262685,0.8821554284719404,0
28.99374719888055,74.3235271420034,36.0464798154647,18.83254757664567,0.5728682510848406,0
26.476806938388897,58.760457766719284,45.250157163210744,18.50859792839019,0.12945419878575776,0
28.299741145927165,101.2493949031588,56.502112462733,9.046162693503806,1.955222084653602,1
26.72147408254615,65.71681742202244,23.918266763471497,18.85916023186617,1.5012687163622844,0
26.979334651356314,97.38557531541804,75.78986754188682,6.924207478147083,1.0444222596538664,1
28.528649109769816,120.88748619704185,75.02956537478278,2.990839163766591,1.526546287085445,1
30.460971137731157,107.53937511870052,84.7846645367626,2.701678349234834,1.7239036622347137,1
27.878787900841456,62.96083674584455,48.969505140559235,22.628420321309047,0.28329070559535924,0
29.25911704352857,99.85243269307134,80.51766244196156,3.894977169981292,1.7433405655959493,1
29.209110230228916,108.3185618141521,83.3896570113325,4.463480996785753,1.3041750855679042,1
30.25261695039057,102.41504665299931,64.65193899836723,3.08316815753859,1.5723407205309865,1
25.90135072074707,66.09343375609876,39.63598990080516,24.129567979216006,0.0,0
28.478081231630018,90.54859487368658,60.77949029582927,4.234490590775483,1.0348663841795582,1
27.288341192753155,104.22422955285822,57.398779759585025,7.015684846204914,0.8635806278406821,1
26.38129080561585,35.2438725361706,34.00697300145837,24.295248452723236,0.060773229245833005,0
28.858344586218358,96.09951387331978,63.61898917593218,13.038828654009343,1.8700519758760903,1
29.7249531391755,104.51712703509399,85.49586990859157,1.0755802722314742,1.8003022029818383,1
29.13289258970485,115.84412980472484,70.08701947993347,4.3858523512149,1.3213768285533254,1
27.11546117738083,60.883826978460974,46.72485370226707,18.80715807904712,0.6735340960355506,0
29.664321070180954,100.3297423491403,74.57990832030539,12.103393602138754,1.8082656691924743,1
27.90875827675506,66.15612623407078,48.24199755175653,18.833947320656765,0.8732266422883941,0
29.64720080298437,109.17287968605754,71.52864835291152,8.880823997008253,0.8043381928028053,1
28.674374538443153,103.93055926711037,64.13987922304354,5.396361543320211,1.0972584020394036,1
25.97507170815882,33.54487754874654,22.856407080426372,20.125043621650725,0.47236427009001014,0
27.599922938381578,101.34768614866765,63.42115875732269,13.919662203203501,1.9318250385284956,1
29.538467957329107,118.08057798281145,76.7177054653642,9.396175055053936,1.8871209358994905,1
28.790034472874368,86.00743354054038,53.34160569932935,15.129124086026556,0.6846594323183833,1
29.751397866076218,112.78994162223802,77.72471373120398,3.1475347062136088,1.4502257406640329,1
29.025125252391977,107.18439615602713,64.31308879361791,7.4393011458921805,0.4860224123232568,1
31.332754058072595,96.47329714156466,68.94588818387258,6.006520391638654,2.642118971783325,1
30.364624580443696,115.13085420097293,85.64459923231232,2.786914021929932,1.510414107812885,1
25.48149405288978,59.98726570083098,30.88632444509579,20.256431751044893,0.0,0
27.551348071188045,80.34029075388463,70.61004511554695,10.23760878606893,1.8472273924664158,1
29.2537774120376,104.55885997885807,65.54500699663359,0.4390198350827661,1.8348065921569547,1
30.21896503514964,83.3616689717431,59.90994532011171,7.962334188345699,0.6862512097963205,1
29.170498427102025,123.73658545162958,88.97890558332446,3.3486067751613926,2.15796422241073,1
27.56578509904342,61.394345961861134,42.81329883979247,20.020418388474692,0.7004360037235088,0
29.42821144457022,125.80540686568374,69.32783233895607,6.3755779311642025,1.8428831848160536,1
30.496868153998104,98.94295331514064,64.84535602762641,3.603590233295358,2.4061779233408993,1
30.219679900346602,130.61503576636397,83.65413382138263,8.180363582573294,2.1556615299151223,1
29.666706246358043,94.01875648116253,62.38402814247202,2.1592371839116167,1.1497823865751755,1
28.028336803251097,89.6459256095465,62.431364564326024,13.47626450352961,0.6877551418555566,1
27.2058027368892,73.42106039650419,25.95595529036298,18.974344782330345,0.27674669613701974,0
27.955878107398544,92.48545105118987,74.84516643342408,15.779036217163402,1.0931233737378847,1
30.619222829103407,83.19373954704889,57.60484925334205,13.660784431349484,1.4178713292180496,1
28.292322622552582,78.98673371230291,53.658881942180756,8.574029746953434,0.9347350496762838,1
27.489531902520138,60.171742141701564,44.72698849759185,19.62776832169088,0.45264614930909675,0
26.587863280726385,89.66916962508253,39.9853699292472,17.57501210438327,0.7103749121018602,0
29.04283972369684,87.57333538572877,69.08540910287046,12.1535386869888,1.066090670118069,1
25.300805745499492,78.93188347207251,21.164136618427182,19.61042240767471,0.12203651092597317,0
27.31791761876739,59.366455001696814,43.43009007104611,16.694583756113897,0.3172032664699074,0
26.031115612988994,55.921029832024914,32.02145317143613,20.681941386476954,0.12386517502066186,0
27.796778943077157,67.68940463159102,41.832758653171034,19.721301329705703,0.0,0
26.07105836982303,54.3199656336961,46.991667701340255,21.41324121229066,0.3390490010915292,0
28.071004438015713,83.96707257175373,53.60880881525495,8.60489923842027,0.8106251107347648,1
30.271269734630685,115.75205016106567,87.75553913399358,6.873518893324803,1.976698694551023,1
29.552657472012978,86.9554197885177,64.91554852095318,8.014194460247717,0.932823331816198,1
29.52265470090437,108.36933036056236,72.02144757649661,7.240168177417931,1.8453577567866757,1
29.14456539193911,120.76007138598598,77.67341133795918,0.0,1.0428951289639792,1
30.522761490085838,121.2543478441477,66.79397853087778,5.238996736413393,1.5584564275052182,1
28.749739968067903,102.43204911430539,73.52379713875321,5.540843392693288,1.290307152369282,1
28.64516885078451,82.86689099719788,56.364208643403636,11.127240645158976,2.0528585840574807,1
29.849058935739226,123.21304032273012,83.51152790048685,7.784557757606548,1.1302122158187018,1
31.10816363101308,119.26215402241593,80.17191630180616,5.16211444189897,2.3335542982002293,1
29.17503202070526,80.73760887411449,69.18982212331083,12.727862190081082,1.666878393343638,1
28.413230327064827,118.17353765614861,44.89710210222121,6.306207319859829,1.140248844334177,1
26.747786932866994,81.89226461255785,37.42597836807833,17.993285650577455,0.6382481378605783,0
29.55867273799195,90.4052294231701,57.851352256175915,8.016934355371863,1.0488041016059129,1
30.287457918781268,109.74425687808005,76.47768379824866,2.9782038792704153,1.6640963969409905,1
29.958066225084927,114.87872284871074,71.7648206145283,7.930575724242691,1.5402540721544478,1
28.826888598051134,94.52274377648578,52.02143509364988,11.357489368308048,0.86552515418467,1
25.64402124918671,65.4014073768486,39.37742851090822,17.282180558544447,1.0987521095403425,0
26.612593318455335,77.66388476572399,24.223287786849454,15.879992687780579,0.17433869736095858,0
29.237870282721786,118.38490774451643,86.54905602775051,7.172104916134675,1.7503914450440012,1
27.241096782306414,88.33514415718454,55.229620923158194,12.694733718568688,0.8448148253593513,1
28.360201451029234,114.13799097451498,74.6521844014891,4.140804706181109,1.7943604136373315,1
24.21859078003422,42.546066679622704,25.029364178012603,20.147892275651476,1.0429618199293715,0
26.79836345771404,41.20983731049549,39.07601106259525,13.309609241256158,0.7793357117316754,0
25.026571487134866,51.008038704597745,38.94172335569121,20.38429665307696,0.5843155393045605,0
28.398212370778047,121.72156742628013,59.828653640381305,11.714249409776473,0.6085092958217684,1
28.4965896498849,90.71420832581093,67.47512353967856,19.559724735433164,1.4753746079498673,1
28.6718061420645,123.17597535607959,73.15580299855799,5.345907293543582,1.5045210006681748,1
25.944435889719184,49.18263323968506,37.48383421604747,19.04994953610977,0.4339552966106669,0
25.943605245275975,81.79942130038464,35.91513200561936,17.09797691866895,0.4150193189147776,0
29.000984831443358,115.3450564848055,79.00192375549256,6.865807711621617,2.4685390301749903,1
26.99398339882603,78.70332540689463,81.14245159034424,6.361778155375585,1.3407844296832223,1
29.32322432037342,109.77131937701118,72.53753223088893,2.101359175345624,1.4725579893359686,1
25.859805309628552,76.47884213557087,41.59321890764511,18.898569286858304,0.375645609237319,0
25.930745199748063,85.60255529530932,35.3435093272559,21.471733643193076,0.6135644234945523,0
25.916996260232192,80.56724911280418,35.96461853362264,17.787283912417895,0.14406209162354333,0
29.448689322725606,116.95537757565778,60.34654202235179,8.778009994848652,2.272395962122269,1
26.01536273677244,48.35786215958505,24.137414343476465,21.035258558045246,0.5162665972452198,0
29.932125699115616,98.00586924639131,76.40317320889207,4.34886938720628,1.4503895351650318,1
29.312330293299883,113.21697806196013,77.72041035655113,3.331837897670179,2.0415162081111577,1
28.559748674109507,68.2445122301243,73.89833959913382,11.526289993147913,0.8996398536176726,1
28.72532443610909,120.35249334723753,71.83016257518592,3.4892252596122835,1.642405327502752,1
25.501027172066888,49.250624282762764,30.129414700613083,20.206623918541307,1.1497697787732974,0
28.987790178669364,111.05086639334502,66.24196841646624,10.27726344201771,1.3078414776252976,1
27.658463068211532,106.33175588185313,78.66709362841188,1.8858146931673483,2.835163589412274,1
30.132825557634437,110.56649924897107,76.4016913512681,6.98674454200609,2.4654931328573895,1
24.786196911542316,31.114765872845936,32.042266521925654,17.20402662414938,0.5314139015655793,0
30.738004161064048,113.9046484992889,67.76308500004987,6.5293159969697205,1.802945072569427,1
30.992619608915806,104.53755551747517,53.914018087864974,4.310314387924319,1.7217205875412396,1
26.998104867093755,67.00484962452522,45.54964890028948,17.39794434487401,0.841961569054561,0
28.73553518214724,83.5776752155601,61.533195559323794,6.0672639787835205,0.7832452270090526,1
27.69374993026219,69.41569881002512,30.75638564945872,18.15737216066833,0.1300296737122904,0
28.137294048515876,130.62524919243145,92.75024186758507,3.933099148845841,1.8719657478185667,1
27.821375861685045,91.71890711639759,52.16347748292359,11.857771523856135,1.6536400123560417,1
28.874257200055865,105.8262492100221,58.29369269291242,8.851486061804795,0.9047454879431505,1
27.407363257559243,95.2051249662828,65.09321366148197,13.270732850974195,1.8108529536620521,1
28.513753408666453,79.67794469003427,28.675807464690347,23.607199511034782,0.30614857415996743,0
28.86598340925384,116.62881268667412,89.47445079786488,2.157030567711117,1.9996383264550999,1
30.29701345555771,99.12754061137197,69.26387080697651,6.468348342502008,2.3084261304028133,1
29.695809646541033,92.71895315548484,45.139428438664666,5.65846686779695,1.5821478223137964,1
28.38480001783867,89.21247113755359,75.9782313075726,9.925793737592796,1.2975944751990587,1
27.984562323987575,78.50719394460647,42.76331345315083,22.995427147631347,0.0,0
27.103349978665367,68.50638504350358,51.98409416243542,13.386876574409992,0.8906026356252659,0
30.239706946330216,108.09096208272702,79.55808285758917,6.812432477520774,1.704706529977753,1
27.697219508870347,75.97537705894729,53.09665926394194,18.406286504159873,0.15702302818111336,0
25.326794032870776,56.56805828509481,39.90828903348151,22.195016979862736,0.2528546825214065,0
27.15024027043402,62.24393395397609,26.352327240874118,19.118526745967475,0.0,0
27.052879561480385,60.678566772943995,41.672804575280544,21.219626414800086,0.10766604012093167,0
29.375458211686336,116.77875319530908,81.21925882211609,7.383340751901695,1.950182343050901,1
27.66652621330355,54.67316029076266,33.99671897796275,22.2718615366235,0.5161230797320991,0
26.757691804960807,63.94320000064202,45.24186902811009,12.223297919001368,0.0,0
26.504701641400054,81.78865937036939,31.798247314100536,19.726685777491095,0.06166433479841682,0
29.879258450043174,92.54934912956739,55.656194345823906,13.131791711439702,0.6439211208975528,1
25.73645096102592,77.76228504724106,36.988619563294435,19.150365044562648,0.032273893965412415,0
28.20048797343447,75.43953506653567,55.738296608469845,5.493204242979157,1.2922166347402917,1
30.66282726172585,120.39904687396077,82.97487018772647,0.3146685062027119,1.8463298348907784,1
27.64374356107853,88.86003447160374,52.73286328865016,13.796568764255621,1.4255266237546016,1
25.999040690693057,62.886967730505205,33.75884894889783,16.722546004900344,0.5792869310883281,0
29.08412798548097,95.18777723387947,58.708422934641064,12.77820540897637,0.834942642468789,1
29.191934175666947,118.33528961608924,68.34542233415644,5.652392716820989,2.8196038834870887,1
26.522016913580476,55.68645152945573,41.68967519379565,15.541839508503628,0.7027662880545242,0
27.959143427765113,100.27959002257798,70.21064761596163,10.082462900082438,1.691491222091568,1
