seismic_moment_rate,surface_displacement_rate,coulomb_stress_change,average_focal_depth,fault_slip_rate,quake_binary
6594472989653346.0,3.3158028797111885,0.0,3.6956190141359357,1.0211715310111593,0
7996139750355796.0,0.0,139.57962182359284,0.0,4.602204126048186,0
0.0,8.104727541807515,44.11671458684778,7.283758746672108,0.04412232889472256,0
1.5580712818994336e+16,36.52873710470303,539.3299705234704,28.68531835291687,13.42282115893099,1
1.442532172666592e+16,22.93117527216005,331.7844326141301,12.693556571884272,4.004487441786131,1
2.1303368829119536e+16,49.87911052153945,543.939236315269,34.987257106239326,10.042823220022692,1
2.554351790291454e+16,64.52467534470745,571.1961126077923,30.01060550987526,11.663481731024916,1
1.4047374051899814e+16,28.1864839356479,513.3945047999039,25.7882081992431,11.49255518722082,1
1.7944159757709738e+16,24.319756241088225,524.9712607496508,26.358613380669496,11.130400434169198,1
1.4376789540810654e+16,34.36809191303343,536.4442158595597,18.75549556914971,9.842974517270806,1
2.1484923366165932e+16,47.75234598107316,808.8442772869926,18.206942943663154,12.869005292182612,1
2.354178223649677e+16,65.49020151495188,585.1030690232703,27.573199460182927,14.8240537570865,1
7623609027567105.0,12.915118984709089,0.0,9.43455404666788,4.170225335608195,0
2.6527394035771644e+16,49.17319314157301,636.7649292991422,18.00787231633279,11.731639578646151,1
1.0102921308924228e+16,36.06669655367045,400.02571118894684,29.054420756419795,9.442670457150825,1
5526306715871008.0,40.06408637712937,323.64895121841766,6.337275769053253,0.0,0
5985296782268207.0,0.0,247.4078687745024,0.0,1.1131411635299286,0
1.198323027489477e+16,9.000000056135665,0.0,11.190470093436723,4.24137141284519,0
2165214757647419.8,4.587086382153386,94.48958950098842,0.0,2.2599964516031905,0
2249260839912805.5,23.35160566535118,234.24508791769014,14.481028471573111,3.1293688745881383,0
9341240619706764.0,26.266517974324316,269.5634799619393,18.11679678108464,8.193448415258569,1
1.0120761817278192e+16,2.924148652360625,119.02666331312827,10.071566283248286,9.097835906836407,1
0.0,4.489255415485024,321.29012955683055,9.36935338730208,7.815721275408983,1
2.314814420961806e+16,55.92526949201183,732.893331953541,33.03711718708772,12.136144538497241,1
1.6881155196520974e+16,55.345056484805504,650.024046943657,37.64215389765764,15.342695150874953,1
334984180349682.0,7.088535425343317,0.0,6.871802665075389,0.0,0
1.8454139382656804e+16,52.13293707372939,532.3004861541468,36.77505683107931,12.441167075474722,1
5486868817842790.0,49.71400348166522,505.53281717450443,25.117247278961013,9.427397194211625,1
2.241236207621593e+16,43.94285076996662,722.3568882418627,20.62212997250688,11.705589442628806,1
1.1707272891606356e+16,9.203936908360102,280.8821836364279,9.701129006802924,7.5021810860072655,1
2.218161834837016e+16,63.21304032273012,706.3940987560857,40.09215402028413,8.651061079093509,1
1.3584015274819268e+16,14.945527903464729,27.378603804211053,25.45708338520571,0.0,0
1.7345656135398396e+16,56.01206748929115,603.0031479164082,32.28642629435787,11.31635635950773,1
1.328877434926604e+16,34.199170017509076,591.8168548373975,12.028379003582229,12.587867046211429,1
2.578607943723869e+16,38.90192610605403,548.8436519874668,24.669753812861035,10.93076815363835,1
214875857776461.0,8.209975636860232,154.0057890793389,10.13099393545035,0.0,0
2.140595711984688e+16,44.51712703509399,731.1983738573947,22.201547392617265,12.001511014909191,1
8956447946467364.0,14.606641555839392,391.5864629571147,13.522481003176454,4.245732123105151,1
1.8074588597918416e+16,58.33528961608925,516.8177791769556,34.40638057818931,17.098019417435445,1
2.737678108474776e+16,47.96326249823034,757.3019725214856,23.325745519723,10.295550714005351,1
0.0,6.954032212833203,128.1497239460632,0.762925290169246,0.0,0
2.7737526006650308e+16,53.904648499288896,509.5385625006234,36.744842658585924,12.014725362847134,1
1.6740819460989204e+16,57.9994190194205,687.6046792529794,29.1134995177673,10.456518370806435,1
1.1145004935906356e+16,47.32283829510831,452.1205020228447,26.924646061812737,11.111716918634814,1
7660409111805996.0,41.25110546248948,456.61203966866316,29.83219877559642,11.173703077569735,1
1.0839647661336016e+16,16.5624704120737,537.1530696900742,17.08067749581161,8.710984596248656,1
1.91368635002959e+16,66.17212574968624,669.5402474550299,35.09859746418458,13.441993905811271,1
1.1766638816984444e+16,8.499581197341834,305.1117203979117,15.225361333075117,5.649083129916474,1
1.5552427851872384e+16,48.27053940076577,603.8237994960028,38.014598829455494,15.057495701081816,1
1.3845678417830224e+16,51.70416222375488,605.4934110999849,19.215623104478663,9.199858553633982,1
6470897737607378.0,0.0,10.843002264396077,12.086134539864506,3.06578344045408,0
3445990983062857.0,13.1984763424818,161.72215982904416,7.6619068625817,2.505149548742874,0
6331373686721174.0,22.880134863760098,349.62953655036677,7.401654182277463,6.66522551789995,1
1.80734320156912e+16,45.62541699676589,573.655178391775,28.429754788896506,14.956143796712889,1
7009658347697716.0,16.892264612557852,60.17883337073275,9.238815015381439,1.108409372346366,0
1.892741294914788e+16,38.13143023133532,721.1640191788568,23.769718678830465,7.96392465615437,1
3717029805356522.0,34.19064413357521,89.03906320969692,12.148583035799371,0.0,0
1.818779529298434e+16,56.802161054504495,617.5286778933923,35.747339387773124,10.866589783889895,1
1.495956844541298e+16,48.24114187567663,542.964863358632,28.028932779883615,11.392747854203998,1
1567280200282762.0,8.429263773213425,0.0,1.0070251291138135,3.167674163078118,0
1.4609454949436052e+16,42.1591041612881,625.0799466308739,24.230845696604085,9.3709992132996,1
2.8398143469500016e+16,32.12917796884991,463.6074023244484,27.915408617082782,10.401851413130492,1
0.0,0.0,18.71635269484778,13.897745557043418,0.0,0
1.907365360810841e+16,25.029396726367374,494.6992284288556,28.588647034014777,9.793743875297249,1
1.9551321528563868e+16,65.80540686568374,529.097904236951,36.33487448310454,12.214415924080267,1
5058527858066328.0,0.6854435544011519,0.0,8.4553434079471,2.624124263453477,0
0.0,14.623451692665695,0.0,0.0,5.028561471440968,0
648721418668213.0,4.894539496305036,211.8350201123436,12.35008552897284,5.069117777707172,0
2007154065595197.8,0.2161508342691576,173.05062442960136,6.973585352196027,1.1547472939830437,0
1859299311935516.5,28.87726751338853,279.73317887632686,15.143258872115133,8.792931400911467,1
1.2281106722206794e+16,22.19341872461625,254.99062446913447,31.873152645962687,6.10271751760536,1
1.2410163503917452e+16,34.01968928720212,602.2402161650502,21.380605881527668,10.928975211154468,1
0.0,16.37144372626393,72.2628866449382,16.66336053907166,0.8775834216526371,0
8244100541688577.0,5.53059312932619,108.45240518374348,26.297685117746862,1.039571131735201,0
1.1151464503810724e+16,6.798311777593092,524.228163833031,27.122056188643217,12.24390098383045,1
3851616796350094.0,17.10954845753678,408.6287536134398,29.409012832695648,8.980866994260337,1
0.0,8.553381955901369,26.77264972005272,0.0,3.1897087467944893,0
3.1262179026721544e+16,51.43388467342251,612.3078201656181,40.24751661333382,13.205160535956681,1
2828799930464578.0,0.0,127.04635956872265,14.604495406642922,0.0784408835102195,0
1.8929870494327304e+16,35.2002733980403,318.237854137385,6.6051384301035085,11.30937698601629,1
6152448818237639.0,42.956870201223865,410.38829486536986,18.22922406789872,12.78208495011189,1
1.2913673173388032e+16,31.79253628521154,521.7459031363167,22.680630775799877,8.862588586805893,1
0.0,9.391501337004176,118.23387820596591,22.196137448927225,0.0,0
1.1483087803224228e+16,70.62524919243145,821.8780233448134,29.821597730255576,12.359828739092833,1
2.334404040650353e+16,44.07979757805134,671.928130014446,20.49157455001039,11.534100436985419,1
1.5120633735113336e+16,40.94267699137381,309.30117806783585,28.007425242775675,11.65474173141833,1
1.9335784445500932e+16,44.944144200902386,431.00559790260377,17.77671994361658,7.271933670321372,1
0.0,0.0,18.01737221112438,18.384934074153236,1.0497494431107937,0
2619744558557064.5,32.78183935639002,515.8131615301776,0.0,6.354594426294617,1
4575871950640292.0,0.0,130.66764021643627,8.866698945022055,0.0,0
2.045236084528497e+16,49.44850287259808,527.7296008809424,37.68891305137049,11.474141341235343,1
5995420926474112.0,19.357962050472864,269.0700889348637,3.6842959090694336,3.1467136589543454,0
3200299645115725.0,0.0,123.51321130540911,4.564440120658005,0.6937252201401183,0
0.0,7.775525134935317,0.0,0.0,4.993760547701712,0
2.0601478158559496e+16,53.23079273116029,691.5390275560162,26.093809260387644,9.948263788061048,1
6344118288523245.0,16.49416451625072,209.99833579253374,12.640330153722081,7.247199054104026,1
1.6615389998470206e+16,30.062643574285445,593.2821709950645,33.55819046265276,13.062052189788421,1
2.121669724661346e+16,33.568111888458326,586.3004510557541,28.151444180338558,10.047199902672405,1
5680280839680081.0,4.046589088033174,0.0,26.43611911523808,2.637616679256512,0
2.0704479885751372e+16,56.10342652096378,499.19937886222675,26.328150782996577,9.906750469570662,1
2.915729382927177e+16,59.039348410861955,507.3301691152689,36.00879563605848,10.81743042239621,1
1.4447120772670856e+16,44.37831973421698,677.5155494034783,25.212499355351625,11.633398580947606,1
0.0,5.780074184788575,8.99705884610892,17.134724636758502,2.6706345127946154,0
2.0375517269044696e+16,43.209085211691075,594.0013286400786,21.098887412011358,6.679863701188607,1
210812450798700.25,0.0,0.0,16.371442933136883,1.807575475918842,0
2996140964696635.5,23.338965460243756,0.0,17.549724046048354,1.6228103417050235,0
367405515230248.5,0.0,238.9278795503996,0.6826932119008422,2.538612379124676,0
2.1299413971242116e+16,59.495541354413234,842.6716486345522,22.038812145172965,15.49627413824167,1
1.9687034360502388e+16,55.01782736167545,619.4051943605874,30.155049901584203,7.692538852417077,1
5675953732194349.0,1.1342975691856445,416.26135747116325,7.841398222611689,4.641160878114219,1
8168942045488869.0,39.66066748278604,395.5262591208824,23.822757558265117,10.844287384390526,1
2.0435235341190856e+16,73.19329539981695,576.913362615523,30.585575928013554,9.319855857752131,1
1.9046587996183268e+16,46.793323744428086,722.0821298813048,25.1331938825653,13.011470864945597,1
2.458930973527388e+16,67.02214944635239,751.928392364177,33.949238781145205,12.702330935254167,1
7577014852424685.0,16.60911705473173,113.35522300476016,20.63171741435387,3.006426892832314,0
2.157123666297637e+16,52.78994162223802,634.0589216400497,27.726759216569622,10.251128703320164,1
2.40643105941948e+16,60.240625258114626,662.2069990306048,33.43472658241387,10.466271923990895,1
8807515242409880.0,35.0831074874755,68.64722016460055,12.280130221187846,6.103349704101549,0
1.5968350091740844e+16,47.77876521041972,572.3033437235729,24.696906391825266,9.775472465617405,1
890716262789381.6,15.38012527315962,0.0,15.336523781826832,2.297095807185278,0
0.0,5.1804725246822425,0.0,13.811441333736997,3.8460896544535235,0
1.7837209060901896e+16,59.528745472029385,576.3444712781054,26.180714350457595,10.190104334123868,1
2.1729375015888584e+16,46.762257067585296,496.2085692646776,19.961061206901,12.380722839504132,1
0.0,3.346153617590005,0.0,28.42859171479006,0.0,0
0.0,1.9404556846840793,155.78010075419184,5.834955147501608,0.0,0
5151813207532490.0,20.712872605494617,33.84190108220079,4.59639816862469,2.3918955542506066,0
0.0,14.818659433331426,219.26191475869365,22.491041076932976,0.0,0
1.0737137056267504e+16,34.29366020348026,388.16838626715986,26.285636410227696,10.802116615387265,1
1.5908896583832638e+16,47.73515901150168,494.10924129433994,27.228587951944803,11.484759028978011,1
1.245955633409343e+16,12.14745649888945,0.0,30.687801405471166,0.0,0
0.0,4.39829174870056,66.8086889608914,21.751611204151448,2.7763680814564258,0
9534481454592560.0,27.32828704092198,298.09414119753916,3.9317535339788297,6.212870832862578,1
2026681524876600.2,19.820720317502012,135.77675215560106,17.07676517359163,1.1922044520287294,0
0.0,5.3855516878431775,163.2804697174807,16.238629126040397,1.2386107524098149,0
1.275993049791878e+16,56.7286123596682,758.9838978180684,34.00665272803369,14.045682943101529,1
1.7531217084193438e+16,39.141748711148146,471.54157343000304,22.29879190464819,10.039875396318772,1
1.758406768850313e+16,37.88828070719219,827.2434720446881,24.566154774456358,12.368618128156207,1
0.0,18.68094236814898,163.81503309676185,7.029941034636849,0.0,0
7482498351000830.0,20.462116036709173,310.4477703837466,17.968429905722907,0.7584588066789807,0
7640830269786664.0,0.0,149.82176559717297,10.813040428267398,4.490082016446513,0
3.071135179305932e+16,48.18775826781897,641.8205755887972,36.17436941788529,14.393821897522704,1
2.233687994163839e+16,49.39954041428631,450.2104655256469,29.48224714943163,10.035505092346572,1
2542192986531132.0,21.342999637510083,269.2971737208976,11.80662858913433,1.8456806813983446,1
1.9879374564449984e+16,47.49953485401047,620.4389031602976,41.395966569975585,11.444972762279534,1
2.0240424733306908e+16,58.08057798281145,621.4713183170527,44.389800146810494,12.435604679497452,1
6429452282189600.0,18.549663084715775,0.0,15.760223082176584,3.1321620882278776,0
1.604454709548064e+16,18.797884314323237,292.63934434658313,12.998110903019082,6.403570214741906,1
0.0,0.0,271.06897260157643,7.219800459849136,3.8316475631952085,0
6157093031362032.0,10.586185138607348,190.3615363685103,0.0,0.17381565234922425,0
1.9976514502646116e+16,44.089374968886,454.34051642104765,28.618319940567346,12.194845374845414,1
1.5917271132361164e+16,37.606561547052024,375.7224943243581,32.37738765205669,13.849676724159732,1
1.1819007793989356e+16,28.662113542221995,529.1814401087962,30.057213037526182,7.551200453557941,1
1.392905693606134e+16,60.88748619704186,600.3695671847847,27.30890443671091,10.632731435427225,1
1.8652965827777212e+16,43.56450167682538,756.2888768508197,20.790770107577046,9.887938400066664,1
1.6991466938853016e+16,44.425082149921664,656.46059258936,34.77152910065402,13.737545001181543,1
1.482378838790313e+16,63.1759753560796,576.9475374819749,33.58908611611622,10.522605003340875,1
2.339798874467338e+16,47.23186700111079,552.0507032600757,33.84726474199116,12.029017998525308,1
2.5269010260174516e+16,57.18953310665067,481.0333340909639,31.275700054433035,11.339819616597126,1
1.1422436169386256e+16,48.71098813911922,391.2037063398378,28.565673121082934,12.787849061082145,1
2.5403903627773108e+16,55.130854200972934,733.057490403904,26.765104058479817,10.552070539064426,1
6094616200449492.0,0.0,44.2938708568844,16.649688825598048,2.5500045965836216,0
1164886926391791.2,32.374645917335386,387.01386928213054,0.0,0.0,0
0.0,12.297729370341955,42.71423111589449,19.468392820652838,0.0,0
2.307967803472132e+16,48.90390196074169,641.9609972024118,28.332254315676735,16.165320644219594,1
1.2401627608981824e+16,40.98595091444392,656.3298800299569,35.49184655168236,7.90065176848641,1
1.0724207312091292e+16,15.887395695165168,255.46387081318073,25.530758700156156,0.3073506218161586,0
2.107046872065102e+16,70.13387247526623,595.7176618688425,32.057591762847416,11.770395502481872,1
1.3380095746497114e+16,12.474664852163507,385.6014984652112,40.881812285370856,8.7858456172486,1
4454554786960964.0,0.0,0.0,11.657115494228549,0.4035878472836918,0
0.0,20.447748411116983,410.723466005762,0.0,8.163161456729565,1
1.4771446226770862e+16,57.20321858004882,496.49568754090245,37.061661594506916,12.198831203585874,1
2.411030079997245e+16,49.72695460490068,500.4184605209771,22.197071781774,10.121073516028035,1
1.533047123149488e+16,35.39906694519761,662.2463342993791,29.404455462609853,9.564063230078542,1
0.0,4.634199601231542,0.0,2.091767937072796,2.83702911831411,0
1.7408069228440472e+16,42.06955009920542,650.0971519416499,22.72688356248826,14.926027377550048,1
2.0193635297210916e+16,48.801232895854,424.11837082632053,24.013507207470717,13.218686751219753,1
6100148744121738.0,28.158565189929774,300.7696815718373,4.9116848929127395,6.566539900293197,1
1.7738468403754616e+16,33.923389728819416,572.0189657622994,20.584303097840255,12.904135676519342,1
588731501642734.1,7.8123049221860414,60.17232084717698,3.064923320932267,0.0,0
2.297578512718457e+16,55.82097703468616,549.4253295738064,31.793877956282333,11.12768911698503,1
7060646021167431.0,6.633603549158005,106.4789105907648,6.378478811923733,0.0,0
278725918676899.0,20.89811195566619,328.1644709018254,16.294597471645407,3.2312437115726196,1
2.086590462925591e+16,46.34678448687891,684.8430882205284,30.063041477557825,10.685254892010551,1
7662757338325639.0,9.607972436159674,115.81430360025632,19.146892241646626,0.05567556411334995,0
1.4259107332508854e+16,40.21595160352507,412.44314714087835,29.809894305213387,7.952531109444363,1
1.5075169627708952e+16,35.18118477625871,501.1380654645965,29.98408823438199,13.130909319918224,1
2.539340416715648e+16,69.76440584515485,614.098269961206,28.194748954301986,9.012980443493714,1
3201729095874189.0,12.606870763890214,276.07822351781874,22.57923459849384,9.16743509127908,1
2.9547083202350652e+16,54.891871301476634,557.5763666601956,23.769303657436524,11.374663108535286,1
1.600764802891251e+16,40.59355409715436,546.8964481718183,21.078661476987516,6.629015214262845,1
3113895218089433.5,13.83100363880611,158.03101344833735,17.283911858765578,3.965017874223843,1
0.0,15.206460573439156,94.18535687055885,18.748188822550688,2.379685772945656,0
6241999439067705.0,22.82905600065144,31.22729764201161,22.903825364744435,4.632014839436996,0
2345904601275799.5,13.331794312701819,144.65770035733865,6.440428872837977,0.7982256482923749,0
8588789078544204.0,13.949490470544472,165.7807105812777,12.920204530742456,4.5676109727733465,1
7025924453680918.0,10.316765063033717,324.20390369972307,13.507520643366055,6.581160695749075,1
9828215532413476.0,11.900972930507978,273.31445896000804,15.016487277027199,8.985219894928072,1
0.0,0.0,120.34921482250247,20.19747079743589,2.2289521176375584,0
2.447596610013866e+16,64.84116028535965,668.2069490062631,27.23868235640163,7.391576128112066,1
1.177300626521554e+16,61.12688374989925,719.4592220513731,33.07361657604717,9.248978220862515,1
1.890164056081244e+16,51.33540904782282,539.4139179241107,21.04363097293465,13.987564429060878,1
0.0,7.451142843726179,191.1356861745625,6.106589416947227,1.4036949476001994,0
1.6535452023696728e+16,70.06092888159122,743.1366781831184,38.01305460166848,11.30816134190566,1
867001818569814.5,0.0,228.09284969478264,13.498387153007705,0.29056226672904373,0
1721632358630184.0,17.43428278102925,83.89758936682614,5.938265846802289,0.0,0
5532720785549819.0,0.8536949118596944,58.5513329639599,19.257956381848203,0.0,0
1.0837147095770288e+16,13.000375027913645,480.8077135453547,7.507210588985049,7.570510719143095,1
1.1610708669597622e+16,19.80321249177299,341.6791277604493,7.266833477260435,6.620373033657408,1
1.0745830351190804e+16,18.807137267264466,431.4234346742604,9.695754084486232,3.7482583457097514,1
1.477716550287259e+16,35.17969915016471,582.788389143341,10.593834384618912,8.363049827739664,1
0.0,0.0,31.277267849311976,10.857834307353222,5.225736741414256,0
2.0733568432166616e+16,39.28142766959844,505.4493120057269,38.614785157261444,10.509664459365299,1
2.106989955367111e+16,43.921780129055676,668.1359510442948,32.548168038391,12.83493017964259,1
1.9752681451737836e+16,43.05286868910942,601.2499321907251,19.144515442403396,13.572812423991634,1
0.0,5.15027750287097,0.0,10.971688513596368,1.9423667968227534,0
1.8876834250014876e+16,40.757668557316954,508.1873016583425,24.79472138105293,12.081849497457846,1
0.0,3.2715432518588905,0.0,0.0,0.0,0
0.0,32.98693290993424,123.5150771691897,28.405090350764496,2.089661378419389,0
7997734205078529.0,26.01639716903692,244.89766086094758,12.57331311800681,9.959896736581197,1
1.971190601483207e+16,43.82746813453077,642.4393937861013,39.47405316156939,8.253117392090767,1
2.0243972198356204e+16,33.24641825605159,402.4517351315587,30.056185788936173,10.874035244146837,1
1.6461652671906096e+16,53.81158384882778,689.0247500836508,34.7307939340672,12.038916511037765,1
0.0,8.225046602899047,0.0,4.524476783310539,6.053634232084785,0
3011340386006490.0,13.634372801898786,94.03539938779136,9.453710337885674,1.9637315129838364,0
2102718993738838.5,11.723373039733037,220.34715833814403,18.858332032984123,6.060537342217238,1
